sim|population|distance|rating|states|counties|wfos|hospitals|hospitalbeds|mobileparks|mobilehomes|psubstations|plines|slon|slat|elon|elat
340|48|0.6623|0|MN|27127|MPX|0|0|0|0|0|0|-93.3056|44.5796|-93.2959|44.5862
340|112|0.3497|1|MN|27049|MPX|0|0|0|0|0|0|-92.5106|44.3372|-92.5052|44.3404
340|336|3.0902|1|MN|27127|MPX|0|0|0|0|0|0|-95.4997|44.4635|-95.4545|44.4944
342|64|0.6909|0|MN|27047|MPX|0|0|0|0|0|0|-93.3497|43.8851|-93.3375|43.89
342|224|1.1187|0|MN|27095|MPX|0|0|0|0|0|0|-93.6437|45.9591|-93.6293|45.9718
342|1008|5.7387|1|MN|27037,27131|MPX|0|0|0|0|0|0|-93.2647|44.5347|-93.1635|44.576
342|80|0.6863|0|MN|27083|FSD|0|0|0|0|0|0|-95.6165|44.5016|-95.6028|44.5036
343|48|0.0228|1|MN|27083|FSD|0|0|0|0|0|0|-95.9176|44.3264|-95.9171|44.3265
343|96|0.0011|0|MN|27039|ARX|0|0|0|0|0|0|-93.9724|43.855|-93.9724|43.855
344|336|4.4375|1|WI|55093|MPX|0|0|0|0|0|0|-92.3305|44.7255|-92.2454|44.7472
345|1072|0.392|0|WI|55109|MPX|0|0|0|0|0|0|-92.9285|44.3824|-92.9246|44.3873
348|240|9.3021|1|MN|27081,27083|FSD|0|0|1|25|0|0|-96.1026|44.5458|-95.923|44.5877
348|2896|5.8277|2|MN|27079|MPX|0|0|0|0|0|0|-93.761|44.3874|-93.664|44.4355
348|16|0.532|2|MN|27033|FSD|0|0|0|0|0|0|-95.2008|44.0561|-95.1941|44.0621
348|544|7.4503|3|MN|27093|MPX|0|0|0|0|0|0|-94.4542|45.2165|-94.3156|45.2625
348|304|1.2534|1|MN|27171|MPX|0|0|0|0|0|0|-94.0604|45.2051|-94.0363|45.2116
348|48|0.5184|0|MN|27173|MPX|0|0|0|0|0|0|-96.1349|44.7181|-96.1263|44.7224
350|224|5.128|1|MN|27173|MPX|0|0|0|0|0|0|-96.1484|44.7332|-96.075|44.7859
350|688|3.9051|1|MN|27063|FSD|0|0|0|0|0|0|-94.9597|43.695|-94.9119|43.7397
352|80|2.2107|1|MN|27013|MPX|0|0|0|0|0|0|-94.1404|44.0515|-94.1224|44.0808
355|352|0.473|0|MN|27037|MPX|0|0|0|0|2|3|-94.349|45.6657|-94.3398|45.6681
357|32|0.9684|0|MN|27151|MPX|0|0|0|0|0|0|-95.7754|45.2426|-95.7609|45.2523
357|96|5.4529|0|MN|27173|MPX|0|0|0|0|0|0|-95.46|44.6178|-95.3982|44.6834
358|576|0.3821|1|IA|19109|DMX|0|0|0|0|0|0|-94.268|43.4154|-94.2642|43.4202
358|160|0.6515|0|MN|27093|MPX|0|0|0|0|0|0|-94.6005|45.0638|-94.5939|45.0721
360|80|0.5408|0|MN|27047|MPX|0|0|0|0|0|0|-93.5425|43.7418|-93.5364|43.7483
361|416|0.4166|0|MN|27013|MPX|0|0|0|0|1|2|-93.9665|44.1193|-93.961|44.1238
361|176|6.8412|1|MN|27013,27165|MPX|0|0|0|0|2|4|-94.3013|44.0572|-94.1803|44.1046
361|3840|3.5305|1|MN|27171|MPX|0|0|2|50|0|0|-94.1045|45.2763|-94.0494|45.3096
365|112|0.1391|0|MN|27151|MPX|0|0|0|0|0|0|-95.291|45.3259|-95.2898|45.3277
374|5712|0.0411|0|MN|27053|MPX|0|0|0|0|2|2|-93.5452|45.2679|-93.5444|45.2682
376|112|0.741|0|MN|27129|MPX|2|149|1|125|2|0|-94.9807|44.7721|-94.9746|44.782
377|64|3.1308|1|MN|27127|MPX|0|0|0|0|0|0|-95.525|44.3556|-95.4731|44.3817
378|96|1.0746|1|MN|27121|MPX|0|0|0|0|0|0|-93.0421|44.5238|-93.0241|44.5326
381|4384|8.8988|1|MN|27145|MPX|0|0|1|25|0|0|-93.7156|44.6047|-93.5799|44.69
384|64|0.1677|0|MN|27097|MPX|0|0|0|0|0|0|-94.1586|46.0037|-94.1565|46.0056
385|240|2.1309|0|MN|27033|FSD|0|0|0|0|2|6|-95.2972|44.0347|-95.264|44.0542
386|80|2.1449|0|IA|19059|FSD|0|0|0|0|0|0|-94.9855|43.3448|-94.9514|43.3634
389|112|4.769|2|MN|27083|MPX|0|0|0|0|0|0|-95.6376|44.5471|-95.5549|44.583
390|64|0.8558|0|MN|27127|MPX|0|0|0|0|0|0|-95.0281|44.3749|-95.0142|44.3822
391|128|6.8147|3|MN|27101,27117|FSD|0|0|0|0|0|0|-96.1016|44.0787|-95.9767|44.1197
393|48|0.6191|0|MN|27101|FSD|0|0|0|0|0|0|-95.7973|44.2154|-95.7923|44.2236
393|784|4.6171|1|MN|27101,27105|FSD|0|0|0|0|0|0|-95.5655|43.8785|-95.4975|43.924
395|128|3.7991|0|MN|27023,27151|MPX|0|0|0|0|0|0|-95.279|45.1887|-95.2103|45.2148
396|96|3.0965|1|MN|27073|MPX|0|0|0|0|0|0|-95.8902|45.0318|-95.8772|45.0757
399|576|0.3739|1|MN|27171|MPX|0|0|0|0|0|0|-94.0244|45.3276|-94.0205|45.3322
399|608|1.6035|1|MN|27145|MPX|0|0|0|0|0|0|-95.298|45.544|-95.2659|45.5499
402|90320|0.199|0|MN|27123|MPX|5|1178|1|125|3|6|-94.2781|45.375|-94.275|45.3769
403|1296|1.0348|1|MN|27015|MPX|0|0|0|0|0|0|-94.6711|44.3553|-94.6562|44.3658
404|176|2.8757|0|MN|27165|MPX|0|0|0|0|0|0|-94.7386|43.9932|-94.689|44.0147
407|48|0.8095|1|MN|27127|MPX|0|0|0|0|0|0|-95.1415|44.3133|-95.1265|44.318
409|112|0.2062|0|MN|27063|FSD|0|0|0|0|0|0|-94.587|44.3995|-94.5836|44.4012
413|1824|1.1811|1|MN|27013|MPX|0|0|0|0|0|0|-93.8892|43.987|-93.8662|43.9911
413|64|0.5582|0|MN|27129|MPX|0|0|0|0|0|0|-93.8146|44.4771|-93.8077|44.4835
414|416|7.7624|1|MN|27103|MPX|0|0|0|0|0|0|-94.1399|44.2722|-93.9881|44.3008
414|80|0.1285|0|MN|27121|MPX|0|0|0|0|0|0|-92.5806|44.0458|-92.5789|44.0471
414|55216|4.476|1|MN|27123|MPX|1|123|0|0|1|7|-93.0451|45.0198|-92.9744|45.0611
418|1376|1.5051|0|MN|27145|MPX|0|0|0|0|3|7|-94.1954|45.4908|-94.1688|45.5021
419|832|2.9959|1|MN|27093|MPX|0|0|0|0|2|4|-94.3741|45.1053|-94.3284|45.1343
419|80|1.4262|0|MN|27043|MPX|0|0|0|0|0|0|-93.6267|43.7904|-93.6169|43.8098
419|1408|7.9535|1|MN|27141,27145|MPX|0|0|0|0|0|0|-94.0417|45.4796|-93.9487|45.5745
420|128|0.6945|0|MN|27097|MPX|0|0|0|0|0|0|-94.1032|45.1555|-94.0953|45.1639
422|96|5.1304|2|MN|27127|MPX|0|0|0|0|0|0|-95.0284|44.3909|-94.9462|44.4363
423|144|0.9258|0|MN|27023,27067|MPX|0|0|0|0|0|0|-95.1861|45.1153|-95.1679|45.1192
426|112|0.3014|0|MN|27145|MPX|0|0|0|0|0|0|-95.0213|45.7919|-95.0187|45.7958
431|128|4.2688|1|MN|27173|MPX|0|0|0|0|0|0|-93.4836|44.9121|-93.4591|44.9714
433|128|1.023|0|MN|27033|FSD,MPX|0|0|0|0|1|0|-94.8849|43.9957|-94.8688|44.0049
438|1344|0.54|1|MN|27129|MPX|0|0|0|0|0|0|-94.6695|44.5531|-94.6625|44.5591
438|80|0.6408|1|MN|27149|MPX|0|0|0|0|2|4|-95.7328|45.478|-95.7206|45.4816
440|2128|3.3816|1|MN|27065|MPX|0|0|0|0|0|0|-93.3165|45.9231|-93.2593|45.9515
440|64|1.4922|0|MN|27015|MPX|0|0|0|0|0|0|-94.8068|44.2679|-94.7851|44.2829
444|1392|1.2417|1|MN|27129|MPX|0|0|0|0|0|0|-93.3659|45.8775|-93.3405|45.8805
449|208|5.4486|2|MN|27173|MPX|0|0|0|0|0|0|-96.0615|44.7006|-95.9639|44.7381
451|48|0.01|0|MN|27043|MPX|0|0|0|0|0|0|-94.0413|43.6069|-94.0411|43.6069
455|32704|0.8941|0|MN|27053|MPX|0|0|0|0|3|7|-93.3773|45.1169|-93.3647|45.1263
456|192|1.2216|1|MN|27083|FSD|0|0|0|0|0|0|-95.6746|44.4282|-95.6575|44.4409
456|144|0.1978|1|MN|27043|MPX|0|0|0|0|4|13|-94.149|43.738|-94.1454|43.7393
456|80|0.9212|1|MN|27013|MPX|0|0|0|0|0|0|-93.8818|44.0109|-93.8651|44.0167
456|1264|8.346|2|WI|55093,55109|MPX|0|0|0|0|1|2|-92.4709|44.8827|-92.3229|44.9427
456|480|1.0835|0|MN|27013,27161|MPX|0|0|0|0|0|0|-93.6864|44.0444|-93.6731|44.0568
458|80|0.7396|0|MN|27013|MPX|0|0|0|0|0|0|-94.1229|44.0639|-94.1132|44.0721
458|144|2.0348|1|MN|27015|MPX|0|0|0|0|0|0|-96.1664|45.0222|-96.1408|45.0454
458|3840|2.7776|1|MN|27171|MPX|0|0|2|50|0|0|-94.1378|45.2722|-94.0843|45.2862
458|160|6.2695|1|MN|27173|MPX|0|0|0|0|0|0|-95.7313|44.6941|-95.6216|44.7405
458|272|1.8|0|MN|27067|MPX|0|0|0|0|0|0|-94.8054|45.2845|-94.7856|45.3066
458|144|1.4708|1|MN|27067,27129|MPX|0|0|0|0|0|0|-95.0214|44.9363|-95.0004|44.9516
460|48|0.0727|0|MN|27073|MPX|1|255|0|0|0|0|-96.1623|44.9876|-96.1613|44.9884
460|4000|1.3835|0|MN|27019,27139|MPX|1|93|4|400|6|19|-93.5658|44.7863|-93.5425|44.7976
460|4576|0.2216|0|MN|27003|MPX|0|0|0|0|0|0|-95.3572|44.0393|-95.355|44.0421
460|2160|3.5459|1|MN|27025|MPX|1|0|0|0|5|6|-92.7079|45.4012|-92.6583|45.4389
471|96|5.9336|3|MN|27073,27173|MPX|0|0|0|0|0|0|-96.123|44.8382|-96.0278|44.8914
474|64|0.0236|0|MN|27015|MPX|0|0|0|0|0|0|-94.536|44.2226|-94.5356|44.2228
474|1856|3.5142|1|MN|27109|ARX|3|85|4|150|1|2|-92.5371|43.9544|-92.4851|43.9888
474|272|6.3369|1|MN|27067|MPX|0|0|0|0|2|7|-95.1007|45.0429|-94.9862|45.0861
475|160|3.3155|1|MN|27105|FSD|0|0|0|0|2|2|-95.9383|43.8446|-95.9104|43.8881
475|592|6.8223|1|MN|27067|MPX|0|0|0|0|0|0|-95.1077|45.2937|-95.0422|45.381
478|64|0.3359|0|MN|27129|MPX|0|0|0|0|0|0|-94.8986|44.8879|-94.8926|44.8903
478|688|5.1064|2|MN|27093,27171|MPX|0|0|0|0|0|0|-94.25|45.238|-94.1566|45.2717
481|544|0.9461|1|MN|27039,27109|ARX|0|0|0|0|0|0|-92.608|44.0012|-92.5944|44.0108
482|3744|0.0128|1|MN|27053|MPX|0|0|0|0|0|0|-93.6439|44.9551|-93.6437|44.9552
484|32|0.5959|1|MN|27151|MPX|0|0|0|0|0|0|-95.3771|45.3274|-95.3664|45.3317
489|352|3.5289|1|MN|27153|MPX|0|0|0|0|0|0|-94.6414|45.9676|-94.5888|46.0033
489|64|0.5416|0|MN|27129|MPX|0|0|0|0|0|0|-94.9765|44.6109|-94.9675|44.6154
489|240|4.829|1|MN|27081|FSD|0|0|0|0|0|0|-96.1664|44.3219|-96.0804|44.3551
489|96|0.4433|0|MN|27101|FSD|0|0|0|0|0|0|-95.7567|44.1253|-95.751|44.1303
489|5008|26.1919|3|MN|27023|MPX|0|0|0|0|0|0|-95.6511|44.9971|-95.1872|45.188
491|528|0.8233|1|MN|27065|MPX|0|0|0|0|0|0|-96.125|44.4378|-96.1094|44.4418
493|64|1.5525|0|MN|27023|MPX|0|0|0|0|0|0|-95.2736|44.9572|-95.2602|44.9776
493|128|6.4207|1|MN|27129|MPX|0|0|1|25|1|0|-94.8031|44.6669|-94.7059|44.729
503|304|1.1489|0|MN|27093|MPX|0|0|0|0|0|0|-94.6165|45.3234|-94.5981|45.3339
503|480|10.3686|1|MN|27041,27121,27145|MPX|0|0|0|0|0|0|-95.21|45.7547|-95.0145|45.8175
503|64|0.037|0|MN|27165|MPX|0|0|0|0|0|0|-94.8034|43.9418|-94.8027|43.942
505|48|0.2967|0|MN|27121|MPX|0|0|0|0|0|0|-95.3835|45.5189|-95.378|45.5208
511|2000|0.8077|0|MN|27059|MPX|0|0|0|0|1|3|-93.222|45.5758|-93.2066|45.5801
512|32|0.5338|1|MN|27081|FSD|0|0|0|0|0|0|-96.2305|44.4305|-96.2199|44.4321
512|96|0.8709|0|MN|27063|FSD|0|0|0|0|0|0|-95.3634|43.8221|-95.3506|43.8307
516|144|6.4453|1|IA|19063|DMX,MPX|0|0|0|0|0|0|-94.6023|43.4257|-94.5155|43.4945
517|176|0.0851|2|MN|27131|MPX|0|0|0|0|0|0|-93.4238|44.459|-93.4224|44.4598
517|1552|1.3694|0|MN|27145|MPX|0|0|0|0|0|0|-94.8307|45.7137|-94.8026|45.7164
517|48|0.3004|0|MN|27143|MPX|0|0|0|0|0|0|-94.2372|44.8951|-94.2335|44.8985
517|3968|5.0794|1|MN|27019|MPX|0|0|1|25|0|0|-93.8218|44.9422|-93.7398|44.9874
517|176|0.4994|0|MN|27145|MPX|0|0|0|0|0|0|-94.4908|45.7561|-94.4825|45.7604
517|48|0.3689|1|MN|27047|MPX|0|0|0|0|0|0|-93.5617|43.8809|-93.5561|43.8843
519|144|1.2455|1|MN|27127|MPX|0|0|0|0|0|0|-95.3269|44.2676|-95.3083|44.2798
523|2480|5.3392|1|MN|27053|MPX|0|0|0|0|2|4|-93.683|45.0179|-93.6165|45.0793
535|80|2.0081|1|MN|27151|MPX|0|0|0|0|0|0|-93.3978|44.7085|-93.379|44.7344
536|112|0.2677|0|IA|19189|DMX|0|0|0|0|0|0|-93.474|43.4286|-93.4702|43.4314
536|80|1.2324|0|MN|27085|MPX|0|0|0|0|0|0|-94.3936|44.5495|-94.3788|44.5639
536|2832|8.0821|2|MN|27161|MPX|1|35|1|75|0|0|-93.6235|44.089|-93.4645|44.1142
536|192|6.8705|2|MN|27063|FSD|0|0|0|0|0|0|-95.3183|43.6325|-95.2097|43.6934
536|5680|8.0799|3|MN|27037|MPX|0|0|0|0|4|6|-93.0923|44.6729|-92.9979|44.7687
536|144|2.423|1|MN|27067|MPX|0|0|0|0|2|4|-94.739|45.1155|-94.701|45.1381
536|416|4.8824|1|MN|27013|MPX|0|0|0|0|0|0|-93.8428|44.1364|-93.781|44.1914
536|96|1.9134|0|MN|27015,27033|MPX|0|0|0|0|0|0|-95.0429|44.1653|-95.0239|44.1894
538|32|1.1071|0|MN|27129|MPX|0|0|0|0|0|0|-94.8502|44.712|-94.8335|44.7228
541|64|0.4189|0|MN|27127|MPX|0|0|0|0|1|1|-95.5368|44.2947|-95.5292|44.2973
544|2944|2.4653|1|MN|27171|MPX|0|0|1|25|0|0|-93.7756|45.0934|-93.7353|45.1149
544|480|2.2359|1|MN|27095|MPX|0|0|0|0|0|0|-93.6636|45.645|-93.626|45.664
544|2000|4.342|1|MN|27161|MPX|0|0|0|0|0|0|-93.6577|44.1534|-93.6015|44.2016
544|80|0.1471|0|MN|27165|MPX|1|25|1|75|2|5|-94.5965|43.9706|-94.5936|43.9711
544|224|0.1964|0|MN|27149|MPX|0|0|0|0|0|0|-95.7792|45.5095|-95.7759|45.5111
544|6464|0.7432|0|MN|27079|MPX|0|0|0|0|0|0|-96.0885|44.0778|-96.0754|44.083
544|80|1.4757|1|IA|19189|MPX|0|0|0|0|0|0|-93.6771|43.5176|-93.6591|43.5345
544|15072|2.0367|0|MN|27147|MPX|0|0|0|0|0|0|-93.2084|44.1219|-93.1774|44.1413
546|4368|1.0922|3|MN|27059|MPX|0|0|1|75|0|0|-93.2269|45.481|-93.2202|45.4961
553|48|1.2683|0|MN|27129|MPX|0|0|0|0|0|0|-95.221|44.3167|-95.1972|44.3235
555|656|2.0056|0|MN|27145|MPX|0|0|0|0|0|0|-94.4978|45.3761|-94.4643|45.3931
557|32|2.276|1|MN|27023|MPX|0|0|0|0|0|0|-95.8274|45.1552|-95.7959|45.1795
565|432|8.7951|2|MN|27145|MPX|0|0|0|0|0|0|-94.8946|45.5464|-94.7162|45.5709
566|64|0.6275|0|MN|27129|MPX|0|0|0|0|0|0|-94.9956|44.7533|-94.9866|44.7598
567|624|0.1728|0|MN|27145|MPX|0|0|0|0|0|0|-94.6612|45.3761|-94.6598|45.3784
567|1136|0.2115|1|MN|27079|MPX|0|0|0|0|1|1|-93.4885|44.5841|-93.4854|44.5862
568|752|1.3591|0|MN|27127|MPX|0|0|0|0|0|0|-95.2102|44.4438|-95.1956|44.4605
573|240|1.7984|1|MN|27105|FSD|0|0|0|0|0|0|-95.6721|43.7475|-95.6464|43.7657
573|336|4.0616|1|MN|27093|MPX|0|0|0|0|0|0|-94.3631|45.277|-94.3136|45.3244
573|768|4.0256|1|MN|27037|MPX|0|0|0|0|0|0|-95.4658|44.5948|-95.401|44.6304
573|48|0.9421|0|MN|27129|MPX|0|0|0|0|0|0|-94.7985|44.5147|-94.7808|44.5199
575|720|0.6259|0|MN|27131|MPX|0|0|0|0|0|0|-93.3463|44.3716|-93.3381|44.3785
579|2320|2.7586|1|MN|27101|FSD|0|0|0|0|0|0|-95.7012|44.0148|-95.6623|44.0433
589|432|0.0852|0|WI|55109|MPX|0|0|1|125|0|0|-92.4199|45.0041|-92.4185|45.0049
598|1632|2.9624|2|MN|27065,27095|MPX|0|0|0|0|0|0|-92.4129|45.1048|-92.3716|45.1363
599|256|0.7021|0|IA|19063|DMX|0|0|1|25|0|0|-94.7843|43.4155|-94.7737|43.4221
599|336|1.2309|3|MN|27079|MPX|0|0|0|0|0|0|-94.7034|44.4897|-94.6955|44.5066
599|2368|0.9097|0|MN|27161|MPX|0|0|0|0|2|4|-93.4356|44.1022|-93.4256|44.1132
601|48|0.9317|1|MN|27145|MPX|0|0|0|0|1|0|-94.5441|43.4706|-94.5358|43.4827
603|1808|9.2722|3|MN|27025,27115|DLH,MPX|0|0|0|0|1|3|-93.011|45.68|-92.8917|45.7852
603|12416|1.838|1|MN|27163|MPX|0|0|1|75|2|4|-94.747|44.7068|-94.7147|44.7203
604|13312|1.2646|2|MN|27003|MPX|0|0|0|0|1|2|-95.1667|45.6342|-95.1469|45.6462
607|3472|2.0841|0|MN|27141|MPX|0|0|0|0|1|3|-96.0772|45.1626|-96.0425|45.1803
610|32528|0.9271|0|MN|27019,27053|MPX|0|0|0|0|1|0|-93.4579|44.9345|-93.4405|44.9397
613|320|0.1142|0|MN|27041|MPX|0|0|0|0|0|0|-95.3345|45.8102|-95.3327|45.8112
615|256|10.2709|3|MN|27033,27063|FSD,MPX|0|0|0|0|1|0|-94.9583|43.9074|-94.8341|44.0262
617|816|5.5296|1|MN|27101,27105|FSD|0|0|0|0|0|0|-95.5496|43.9113|-95.4898|43.9787
620|96|1.9262|0|MN|27165|MPX|0|0|0|0|0|0|-94.343|44.0145|-94.3121|44.0314
620|624|0.0611|0|MN|27025|DLH|0|0|0|0|0|0|-93.0379|45.7112|-93.0372|45.712
620|2112|0.2115|0|MN|27003|MPX|0|0|0|0|0|0|-95.3908|43.8116|-95.3872|43.8132
621|9520|0.837|1|MN|27003|MPX|0|0|0|0|2|4|-93.3315|45.2888|-93.3166|45.2949
621|736|0.1246|0|MN|27141|MPX|0|0|0|0|0|0|-93.7412|45.4068|-93.7389|45.4075
621|48|0.2574|0|MN|27129|MPX|0|0|0|0|1|0|-94.9164|44.7564|-94.913|44.7592
624|64|1.3193|2|MN|27145|MPX|0|0|0|0|0|0|-95.0403|45.6858|-95.018|45.6969
624|336|3.2643|0|MN|27037,27131|MPX|0|0|0|0|0|0|-93.006|44.4999|-92.9614|44.5348
627|2064|3.5505|1|MN|27139|MPX|0|0|0|0|1|2|-93.3337|44.6434|-93.273|44.6713
627|624|2.2499|2|MN|27145|MPX|0|0|0|0|0|0|-94.5482|45.4475|-94.5185|45.4725
627|48|0.6641|1|MN|27165|MPX|0|0|0|0|0|0|-95.27|43.8197|-95.2587|43.8247
627|176|1.2343|0|MN|27025|DLH|0|0|0|0|0|0|-92.8428|45.6861|-92.8214|45.6959
627|5968|1.738|0|MN|27067|MPX|0|0|0|0|0|0|-94.966|45.1499|-94.9395|45.1668
627|112|3.2767|0|MN|27165|MPX|0|0|0|0|0|0|-94.6614|44.1267|-94.6133|44.1593
627|256|0.5259|1|MN|27145|MPX|0|0|0|0|0|0|-94.466|45.5832|-94.4606|45.5898
627|944|6.4499|1|MN|27039,27049|MPX|0|0|1|25|0|0|-92.8267|44.1992|-92.7199|44.2526
627|64|4.0679|1|MN|27105|FSD|0|0|0|0|0|0|-94.656|45.0726|-94.5909|45.1094
627|208|0.8182|1|MN|27041|MPX|0|0|0|0|0|0|-93.2557|45.4209|-93.2443|45.4296
628|144|0.8674|0|WI|55093|MPX|0|0|0|0|0|0|-92.2083|44.6655|-92.1929|44.6716
630|48|0.5191|0|MN|27065|MPX|0|0|0|0|0|0|-93.4363|45.9856|-93.4274|45.9899
636|688|15.9333|1|MN|27067,27093|MPX|0|0|0|0|3|7|-94.7104|44.9507|-94.5091|45.1322
636|320|0.4672|0|MN|27043|MPX|0|0|0|0|0|0|-94.0586|43.7887|-94.0509|43.7925
637|80|1.2241|0|MN|27129|MPX|0|0|0|0|0|0|-94.936|44.6853|-94.915|44.6948
638|112|1.0661|1|MN|27047|ARX|0|0|0|0|0|0|-92.9995|43.8379|-92.9832|43.8478
641|240|4.4184|1|MN|27079|MPX|0|0|1|25|0|0|-93.7435|45.5159|-93.6806|45.5622
647|1040|1.8306|0|MN|27131|MPX|0|0|3|125|2|5|-93.3476|44.2973|-93.32|44.315
647|128|0.5446|1|MN|27139|MPX|0|0|0|0|0|0|-93.6597|44.6008|-93.6532|44.6072
647|3392|2.4487|1|MN|27161|MPX|0|0|0|0|0|0|-93.5284|44.1287|-93.489|44.1501
647|112|0.0423|1|MN|27165|MPX|0|0|0|0|0|0|-94.3872|44.0447|-94.3867|44.0452
648|32|0.6711|0|MN|27015|MPX|0|0|0|0|0|0|-95.0303|44.2446|-95.0205|44.2514
655|64|0.015|0|MN|27093|MPX|0|0|0|0|0|0|-94.4692|45.2428|-94.4689|45.243
655|64|3.6255|1|MN|27047|MPX|0|0|0|0|0|0|-94.9793|44.3441|-94.9127|44.3662
655|1600|12.5517|2|MN|27093,27145|MPX|0|0|0|0|0|0|-94.5024|45.2775|-94.2833|45.3738
657|128|2.2547|2|MN|27151|MPX|0|0|0|0|0|0|-95.2848|45.4101|-95.2545|45.4348
657|208|2.0106|0|MN|27083|FSD|0|0|0|0|0|0|-95.8859|44.4222|-95.8621|44.4458
657|80|1.4029|2|IA|19189|MPX|0|0|0|0|0|0|-93.6653|43.5064|-93.6451|43.5205
657|32|2.1041|1|MN|27151|MPX|0|0|0|0|0|0|-95.7949|43.9794|-95.773|44.0054
657|256|1.2592|1|MN|27131,27147|MPX|0|0|4|250|4|14|-93.2911|44.2402|-93.2757|44.2548
662|80|1.1262|0|MN|27011|MPX|0|0|0|0|0|0|-96.0989|45.2704|-96.0808|45.2805
662|160|9.6428|1|MN|27151|MPX|0|0|0|0|0|0|-95.6454|45.225|-95.4859|45.3079
665|16|1.6543|0|IA|19189|MPX|0|0|0|0|0|0|-93.4497|44.1815|-93.4198|44.1922
665|1408|1.1902|1|MN|27173|MPX|0|0|0|0|0|0|-95.5062|44.8203|-95.4854|44.8292
665|96|2.5183|0|MN|27067|MPX|0|0|0|0|0|0|-93.6212|43.5758|-93.5915|43.6052
668|192|0.5965|1|MN|27047|MPX|0|0|0|0|0|0|-93.155|43.7328|-93.1443|43.7368
669|80|1.0148|0|MN|27143|MPX|0|0|0|0|0|0|-94.1615|44.4341|-94.1506|44.4465
669|48|0.2964|0|MN|27091|MPX|0|0|0|0|0|0|-94.6651|43.7659|-94.6615|43.7693
673|1024|2.3794|1|MN|27171|MPX|0|0|1|25|0|0|-93.2952|44.4561|-93.2587|44.4786
675|96|1.0888|1|IA|19189|MPX|0|0|0|0|0|0|-93.7018|43.5375|-93.6892|43.5504
677|176|9.7242|1|MN|27121|MPX|0|0|0|0|0|0|-95.6343|45.5265|-95.5104|45.6373
677|384|1.5367|1|MN|27079|MPX|0|0|0|0|0|0|-93.4688|44.448|-93.452|44.4667
679|944|0.2324|0|MN|27163|MPX|0|0|0|0|0|0|-92.8038|45.3543|-92.8|45.3563
682|112|2.7779|1|MN|27083,27173|MPX|0|0|0|0|0|0|-95.6943|44.6551|-95.6571|44.6854
682|240|2.8193|2|MN|27097|MPX|0|0|0|0|0|0|-93.8724|43.9784|-93.8254|44.0012
682|464|2.6422|0|MN|27145|MPX|0|0|0|0|0|0|-94.1208|45.4066|-94.0942|45.4399
683|32|0.5557|1|MN|27173|MPX|0|0|0|0|0|0|-96.1291|44.7614|-96.1195|44.7658
685|144|1.3149|0|MN|27147|ARX|0|0|0|0|0|0|-93.0588|43.9033|-93.0341|43.9101
686|96|0.6119|0|MN|27127|MPX|0|0|0|0|0|0|-95.1574|44.4277|-95.148|44.4334
686|1392|16.5147|2|MN|27013|MPX|0|0|1|75|1|2|-94.1907|44.0228|-93.8989|44.1376
687|96|0.0717|0|MN|27121|MPX|0|0|0|0|0|0|-95.0854|45.7764|-95.0846|45.7772
690|64|0.148|0|MN|27041|MPX|0|0|0|0|0|0|-95.0794|45.8128|-95.0763|45.813
690|32|1.9171|1|MN|27063|FSD|0|0|0|0|0|0|-94.9328|43.8382|-94.9025|43.8553
690|48|0.6776|1|MN|27127|MPX|0|0|0|0|0|0|-95.2937|44.4754|-95.2818|44.4803
690|1168|0.9872|1|MN|27141|MPX|0|0|0|0|0|0|-93.7162|45.4868|-93.6998|45.4953
690|112|6.4663|1|MN|27127|MPX|0|0|0|0|0|0|-95.4869|44.3611|-95.3721|44.4061
693|64|0.698|2|MN|27063|MPX|0|0|0|0|0|0|-94.8363|43.6789|-94.8234|43.6829
697|752|3.6389|1|MN|27013|MPX|0|0|0|0|0|0|-93.7799|44.0959|-93.7211|44.1273
698|80|3.8025|1|MN|27129|MPX|0|0|0|0|0|0|-95.103|44.8265|-95.0966|44.8814
699|128|2.7221|0|MN|27093|MPX|0|0|0|0|0|0|-94.6592|45.0059|-94.6068|45.0194
699|39520|0.8354|1|MN|27123|MPX|1|123|0|0|1|7|-93.0242|45.0305|-93.0127|45.0394
702|800|4.0056|0|IA,MN|19059,27063|FSD|0|0|0|0|0|0|-95.0507|43.5159|-94.9977|43.5593
702|112|1.5713|1|MN|27151|MPX|0|0|0|0|0|0|-95.4975|45.2211|-95.4667|45.228
703|1200|0.6597|0|MN|27163|MPX|1|103|0|0|0|0|-92.7293|45.2837|-92.7221|45.2918
705|272|0.0171|0|MN|27039|ARX|0|0|0|0|0|0|-92.7694|44.1528|-92.7692|44.1529
707|48|0.1054|0|MN|27143|MPX|0|0|0|0|0|0|-94.1858|44.7078|-94.1838|44.7084
711|880|2.417|0|WI|55095|MPX|0|0|0|0|0|0|-92.466|45.3786|-92.4326|45.4046
712|128|2.2254|4|MN|27043|MPX|0|0|0|0|0|0|-93.7643|43.662|-93.7453|43.6911
713|96|1.0034|1|MN|27121|MPX|0|0|0|0|0|0|-95.5603|45.6043|-95.5457|45.6146
715|1936|2.7139|0|MN|27093|MPX|0|0|0|0|0|0|-93.2427|44.5311|-93.2041|44.5591
717|80|0.3767|1|MN|27013|MPX|0|0|0|0|0|0|-93.8968|44.0135|-93.8906|44.0166
